Observation id,Observation date,Description,Observation type,Source,Total duration,Media duration (s),FPS (frame/s),Coder ID,Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Modifier #2,Modifier #3,Modifier #4,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
CEBUS-02-R11__2022-03-01__06-38-23,2023-09-26 16:05:05,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-38-23.MP4,40.207,60.527,29.970,MKWC,subadultmale,0.0,pound,Behavior,stand,None,None,,POINT,2.369,2.369,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-38-23.MP4,71,71,,,,
CEBUS-02-R11__2022-03-01__06-38-23,2023-09-26 16:05:05,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-38-23.MP4,40.207,60.527,29.970,MKWC,subadultmale,0.0,pound,Behavior,stand,None,None,,POINT,3.837,3.837,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-38-23.MP4,115,115,,,,
CEBUS-02-R11__2022-03-01__06-38-23,2023-09-26 16:05:05,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-38-23.MP4,40.207,60.527,29.970,MKWC,subadultmale,0.0,pound,Behavior,crouch,None,None,,POINT,5.906,5.906,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-38-23.MP4,177,177,,,,
CEBUS-02-R11__2022-03-01__06-38-23,2023-09-26 16:05:05,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-38-23.MP4,40.207,60.527,29.970,MKWC,subadultmale,0.0,seqend,Sequence info,opened,None,None,None,POINT,9.776,9.776,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-38-23.MP4,293,293,,,,
CEBUS-02-R11__2022-03-01__06-38-23,2023-09-26 16:05:05,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-38-23.MP4,40.207,60.527,29.970,MKWC,subadultmale,0.0,seqstart,Sequence info,almendraunknown,,,,POINT,31.665,31.665,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-38-23.MP4,949,949,,,,
CEBUS-02-R11__2022-03-01__06-38-23,2023-09-26 16:05:05,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-38-23.MP4,40.207,60.527,29.970,MKWC,subadultmale,0.0,hammerstone,Sequence info,onanvil,None,None,e_onanvil,POINT,32.132,32.132,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-38-23.MP4,963,963,,,FRE,
CEBUS-02-R11__2022-03-01__06-38-23,2023-09-26 16:05:05,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-38-23.MP4,40.207,60.527,29.970,MKWC,subadultmale,0.0,pound,Behavior,stand,None,None,,POINT,32.599,32.599,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-38-23.MP4,977,977,,,,
CEBUS-02-R11__2022-03-01__06-38-23,2023-09-26 16:05:05,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-38-23.MP4,40.207,60.527,29.970,MKWC,subadultmale,0.0,pound,Behavior,stand,None,overhead,,POINT,33.834,33.834,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-38-23.MP4,1014,1014,,,,
CEBUS-02-R11__2022-03-01__06-38-23,2023-09-26 16:05:05,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-38-23.MP4,40.207,60.527,29.970,MKWC,subadultmale,0.0,pound,Behavior,stand,None,None,,POINT,35.335,35.335,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-38-23.MP4,1059,1059,,,,
CEBUS-02-R11__2022-03-01__06-38-23,2023-09-26 16:05:05,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-38-23.MP4,40.207,60.527,29.970,MKWC,subadultmale,0.0,pound,Behavior,crouch,None,None,,POINT,37.337,37.337,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-38-23.MP4,1119,1119,,,,
CEBUS-02-R11__2022-03-01__06-38-23,2023-09-26 16:05:05,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-38-23.MP4,40.207,60.527,29.970,MKWC,subadultmale,0.0,seqend,Sequence info,opened,None,None,None,POINT,40.974,40.974,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-38-23.MP4,1228,1228,,,,
CEBUS-02-R11__2022-03-01__06-39-45,2023-09-28 11:31:36,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-39-45.MP4,7.541,60.560,29.970,MKWC,subadultmale,0.0,seqstart,Sequence info,almendraunknown,,,,POINT,0.000,0.000,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-39-45.MP4,0,0,,,,
CEBUS-02-R11__2022-03-01__06-39-45,2023-09-28 11:31:36,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-39-45.MP4,7.541,60.560,29.970,MKWC,subadultmale,0.0,hammerstone,Sequence info,inhand,None,None,e_onanvil,POINT,0.267,0.267,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-39-45.MP4,8,8,,,FRE,
CEBUS-02-R11__2022-03-01__06-39-45,2023-09-28 11:31:36,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-39-45.MP4,7.541,60.560,29.970,MKWC,subadultmale,0.0,pound,Behavior,stand,None,None,,POINT,0.567,0.567,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-39-45.MP4,17,17,,,,
CEBUS-02-R11__2022-03-01__06-39-45,2023-09-28 11:31:36,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-39-45.MP4,7.541,60.560,29.970,MKWC,subadultmale,0.0,seqend,Sequence info,opened,None,None,None,POINT,7.541,7.541,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-39-45.MP4,226,226,,,,
CEBUS-02-R11__2022-03-01__06-42-05,2023-09-28 11:33:30,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-42-05.MP4,60.390,60.527,29.970,MKWC,SPT,0.0,seqstart,Sequence info,almendraunknown,,,,POINT,0.133,0.133,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-42-05.MP4,4,4,,,,
CEBUS-02-R11__2022-03-01__06-42-05,2023-09-28 11:33:30,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-42-05.MP4,60.390,60.527,29.970,MKWC,SPT,0.0,hammerstone,Sequence info,inhand,None,None,e_onanvil,POINT,0.400,0.400,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-42-05.MP4,12,12,,,FRE,
CEBUS-02-R11__2022-03-01__06-42-05,2023-09-28 11:33:30,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-42-05.MP4,60.390,60.527,29.970,MKWC,SPT,0.0,pound,Behavior,stand,None,None,,POINT,0.868,0.868,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-42-05.MP4,26,26,,,,
CEBUS-02-R11__2022-03-01__06-42-05,2023-09-28 11:33:30,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-42-05.MP4,60.390,60.527,29.970,MKWC,SPT,0.0,reposit,Behavior,item,,,,POINT,2.402,2.402,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-42-05.MP4,72,72,,,,
CEBUS-02-R11__2022-03-01__06-42-05,2023-09-28 11:33:30,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-42-05.MP4,60.390,60.527,29.970,MKWC,SPT,0.0,pound,Behavior,stand,None,None,,POINT,3.437,3.437,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-42-05.MP4,103,103,,,,
CEBUS-02-R11__2022-03-01__06-42-05,2023-09-28 11:33:30,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-42-05.MP4,60.390,60.527,29.970,MKWC,SPT,0.0,reposit,Behavior,item,,,,POINT,5.339,5.339,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-42-05.MP4,160,160,,,,
CEBUS-02-R11__2022-03-01__06-42-05,2023-09-28 11:33:30,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-42-05.MP4,60.390,60.527,29.970,MKWC,SPT,0.0,pound,Behavior,crouch,None,None,,POINT,6.340,6.340,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-42-05.MP4,190,190,,,,
CEBUS-02-R11__2022-03-01__06-42-05,2023-09-28 11:33:30,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-42-05.MP4,60.390,60.527,29.970,MKWC,SPT,0.0,seqend,Sequence info,opened,None,None,None,POINT,9.409,9.409,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-42-05.MP4,282,282,,,,
CEBUS-02-R11__2022-03-01__06-42-05,2023-09-28 11:33:30,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-42-05.MP4,60.390,60.527,29.970,MKWC,SPT,0.0,seqstart,Sequence info,almendraunknown,,,,POINT,18.385,18.385,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-42-05.MP4,551,551,,,,
CEBUS-02-R11__2022-03-01__06-42-05,2023-09-28 11:33:30,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-42-05.MP4,60.390,60.527,29.970,MKWC,SPT,0.0,hammerstone,Sequence info,onanvil,None,None,e_onanvil,POINT,19.219,19.219,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-42-05.MP4,576,576,,,FRE,
CEBUS-02-R11__2022-03-01__06-42-05,2023-09-28 11:33:30,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-42-05.MP4,60.390,60.527,29.970,MKWC,SPT,0.0,pound,Behavior,stand,None,None,,POINT,25.125,25.125,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-42-05.MP4,753,753,,,,
CEBUS-02-R11__2022-03-01__06-42-05,2023-09-28 11:33:30,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-42-05.MP4,60.390,60.527,29.970,MKWC,SPT,0.0,pound,Behavior,stand,None,None,,POINT,26.326,26.326,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-42-05.MP4,789,789,,,,
CEBUS-02-R11__2022-03-01__06-42-05,2023-09-28 11:33:30,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-42-05.MP4,60.390,60.527,29.970,MKWC,SPT,0.0,seqend,Sequence info,opened,None,None,None,POINT,35.135,35.135,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-42-05.MP4,1053,1053,,,,
CEBUS-02-R11__2022-03-01__06-42-05,2023-09-28 11:33:30,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-42-05.MP4,60.390,60.527,29.970,MKWC,SPT,0.0,seqstart,Sequence info,almendraunknown,,,,POINT,52.286,52.286,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-42-05.MP4,1567,1567,,,,
CEBUS-02-R11__2022-03-01__06-42-05,2023-09-28 11:33:30,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-42-05.MP4,60.390,60.527,29.970,MKWC,SPT,0.0,hammerstone,Sequence info,onanvil,None,None,e_onanvil,POINT,53.053,53.053,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-42-05.MP4,1590,1590,,,FRE,
CEBUS-02-R11__2022-03-01__06-42-05,2023-09-28 11:33:30,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-42-05.MP4,60.390,60.527,29.970,MKWC,SPT,0.0,pound,Behavior,stand,None,None,,POINT,53.887,53.887,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-42-05.MP4,1615,1615,,,,
CEBUS-02-R11__2022-03-01__06-42-05,2023-09-28 11:33:30,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-42-05.MP4,60.390,60.527,29.970,MKWC,SPT,0.0,pound,Behavior,stand,None,None,,POINT,55.422,55.422,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-42-05.MP4,1662,1662,,,,
CEBUS-02-R11__2022-03-01__06-42-05,2023-09-28 11:33:30,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-42-05.MP4,60.390,60.527,29.970,MKWC,SPT,0.0,pound,Behavior,stand,None,overhead,,POINT,56.990,56.990,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-42-05.MP4,1708,1708,,,,
CEBUS-02-R11__2022-03-01__06-42-05,2023-09-28 11:33:30,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-42-05.MP4,60.390,60.527,29.970,MKWC,SPT,0.0,seqend,Sequence info,opened,None,None,None,POINT,60.523,60.523,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-42-05.MP4,1814,1814,,,,
CEBUS-02-R11__2022-03-01__06-43-17,2023-09-28 11:36:51,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-43-17.MP4,46.247,60.560,29.970,MKWC,SPT,0.0,seqstart,Sequence info,almendraunknown,,,,POINT,8.308,8.308,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-43-17.MP4,249,249,,,,
CEBUS-02-R11__2022-03-01__06-43-17,2023-09-28 11:36:51,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-43-17.MP4,46.247,60.560,29.970,MKWC,SPT,0.0,hammerstone,Sequence info,onanvil,None,None,e_onanvil,POINT,8.675,8.675,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-43-17.MP4,260,260,,,FRE,
CEBUS-02-R11__2022-03-01__06-43-17,2023-09-28 11:36:51,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-43-17.MP4,46.247,60.560,29.970,MKWC,SPT,0.0,pound,Behavior,stand,None,None,,POINT,8.909,8.909,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-43-17.MP4,267,267,,,,
CEBUS-02-R11__2022-03-01__06-43-17,2023-09-28 11:36:51,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-43-17.MP4,46.247,60.560,29.970,MKWC,SPT,0.0,pound,Behavior,stand,None,None,,POINT,10.344,10.344,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-43-17.MP4,310,310,,,,
CEBUS-02-R11__2022-03-01__06-43-17,2023-09-28 11:36:51,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-43-17.MP4,46.247,60.560,29.970,MKWC,SPT,0.0,pound,Behavior,stand,None,None,,POINT,12.079,12.079,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-43-17.MP4,362,362,,,,
CEBUS-02-R11__2022-03-01__06-43-17,2023-09-28 11:36:51,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-43-17.MP4,46.247,60.560,29.970,MKWC,SPT,0.0,reposit,Behavior,item,,,,POINT,15.249,15.249,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-43-17.MP4,457,457,,,,
CEBUS-02-R11__2022-03-01__06-43-17,2023-09-28 11:36:51,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-43-17.MP4,46.247,60.560,29.970,MKWC,SPT,0.0,pound,Behavior,stand,1foot,None,,POINT,17.651,17.651,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-43-17.MP4,529,529,,,,
CEBUS-02-R11__2022-03-01__06-43-17,2023-09-28 11:36:51,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-43-17.MP4,46.247,60.560,29.970,MKWC,SPT,0.0,seqend,Sequence info,opened,None,None,None,POINT,22.856,22.856,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-43-17.MP4,685,685,,,,
CEBUS-02-R11__2022-03-01__06-43-17,2023-09-28 11:36:51,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-43-17.MP4,46.247,60.560,29.970,MKWC,SPT,0.0,seqstart,Sequence info,almendraunknown,,,,POINT,31.832,31.832,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-43-17.MP4,954,954,,,,
CEBUS-02-R11__2022-03-01__06-43-17,2023-09-28 11:36:51,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-43-17.MP4,46.247,60.560,29.970,MKWC,SPT,0.0,hammerstone,Sequence info,onanvil,None,None,e_onanvil,POINT,32.132,32.132,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-43-17.MP4,963,963,,,FRE,
CEBUS-02-R11__2022-03-01__06-43-17,2023-09-28 11:36:51,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-43-17.MP4,46.247,60.560,29.970,MKWC,SPT,0.0,pound,Behavior,stand,None,None,,POINT,32.466,32.466,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-01__06-43-17.MP4,973,973,,,,
