Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Coder ID,Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Modifier #2,Modifier #3,Modifier #4,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
EXP-ANV-01-R11__2022-03-11__17-17-40,2023-02-05 14:43:28,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__17-17-40.MP4,0.0,50.685,60.830,29.970,MKWC,BAL,0.0,seqstart,Sequence info,almendrabrown,,,,POINT,0.653,0.653,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__17-17-40.MP4,NA,NA,,,face-shot,
EXP-ANV-01-R11__2022-03-11__17-17-40,2023-02-05 14:43:28,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__17-17-40.MP4,0.0,50.685,60.830,29.970,MKWC,BAL,0.0,hammerstone,Sequence info,offanvilwalk,None,2,e_offanvilwalk,POINT,0.902,0.902,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__17-17-40.MP4,NA,NA,,,DWA_A,
EXP-ANV-01-R11__2022-03-11__17-17-40,2023-02-05 14:43:28,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__17-17-40.MP4,0.0,50.685,60.830,29.970,MKWC,BAL,0.0,pound,Behavior,crouch,None,None,,POINT,1.904,1.904,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__17-17-40.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-11__17-17-40,2023-02-05 14:43:28,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__17-17-40.MP4,0.0,50.685,60.830,29.970,MKWC,BAL,0.0,misstrike,Behavior,itemflies,,,,POINT,2.902,2.902,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__17-17-40.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-11__17-17-40,2023-02-05 14:43:28,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__17-17-40.MP4,0.0,50.685,60.830,29.970,MKWC,BAL,0.0,pound,Behavior,crouch,None,None,,POINT,7.402,7.402,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__17-17-40.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-11__17-17-40,2023-02-05 14:43:28,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__17-17-40.MP4,0.0,50.685,60.830,29.970,MKWC,BAL,0.0,pound,Behavior,stand,1foot,None,,POINT,8.652,8.652,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__17-17-40.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-11__17-17-40,2023-02-05 14:43:28,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__17-17-40.MP4,0.0,50.685,60.830,29.970,MKWC,BAL,0.0,reposit,Behavior,peel,,,,POINT,12.402,12.402,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__17-17-40.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-11__17-17-40,2023-02-05 14:43:28,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__17-17-40.MP4,0.0,50.685,60.830,29.970,MKWC,BAL,0.0,pound,Behavior,crouch,None,None,,POINT,16.653,16.653,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__17-17-40.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-11__17-17-40,2023-02-05 14:43:28,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__17-17-40.MP4,0.0,50.685,60.830,29.970,MKWC,BAL,0.0,pound,Behavior,crouch,None,overhead,,POINT,18.152,18.152,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__17-17-40.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-11__17-17-40,2023-02-05 14:43:28,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__17-17-40.MP4,0.0,50.685,60.830,29.970,MKWC,BAL,0.0,misstrike,Behavior,"itemflies,hammerlost",,,,POINT,19.652,19.652,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__17-17-40.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-11__17-17-40,2023-02-05 14:43:28,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__17-17-40.MP4,0.0,50.685,60.830,29.970,MKWC,BAL,0.0,hammerswitch,Behavior,offanvilreach,None,,,POINT,25.209,25.209,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__17-17-40.MP4,NA,NA,,,BCH big chunk,
EXP-ANV-01-R11__2022-03-11__17-17-40,2023-02-05 14:43:28,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__17-17-40.MP4,0.0,50.685,60.830,29.970,MKWC,BAL,0.0,pound,Behavior,crouch,None,None,,POINT,26.458,26.458,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__17-17-40.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-11__17-17-40,2023-02-05 14:43:28,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__17-17-40.MP4,0.0,50.685,60.830,29.970,MKWC,BAL,0.0,pound,Behavior,crouch,None,None,,POINT,27.458,27.458,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__17-17-40.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-11__17-17-40,2023-02-05 14:43:28,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__17-17-40.MP4,0.0,50.685,60.830,29.970,MKWC,BAL,0.0,pound,Behavior,crouch,None,None,,POINT,28.709,28.709,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__17-17-40.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-11__17-17-40,2023-02-05 14:43:28,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__17-17-40.MP4,0.0,50.685,60.830,29.970,MKWC,BAL,0.0,pound,Behavior,crouch,None,None,,POINT,30.461,30.461,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__17-17-40.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-11__17-17-40,2023-02-05 14:43:28,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__17-17-40.MP4,0.0,50.685,60.830,29.970,MKWC,BAL,0.0,reposit,Behavior,item,,,,POINT,30.461,30.461,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__17-17-40.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-11__17-17-40,2023-02-05 14:43:28,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__17-17-40.MP4,0.0,50.685,60.830,29.970,MKWC,BAL,0.0,reposit,Behavior,item,,,,POINT,32.209,32.209,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__17-17-40.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-11__17-17-40,2023-02-05 14:43:28,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__17-17-40.MP4,0.0,50.685,60.830,29.970,MKWC,BAL,0.0,pound,Behavior,crouch,1foot,None,,POINT,32.959,32.959,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__17-17-40.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-11__17-17-40,2023-02-05 14:43:28,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__17-17-40.MP4,0.0,50.685,60.830,29.970,MKWC,BAL,0.0,misstrike,Behavior,"hammerlost,hammerbreak",,,,POINT,34.959,34.959,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__17-17-40.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-11__17-17-40,2023-02-05 14:43:28,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__17-17-40.MP4,0.0,50.685,60.830,29.970,MKWC,BAL,0.0,hammerswitch,Behavior,offanvilwalk,None,,,POINT,39.549,39.549,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__17-17-40.MP4,NA,NA,,,DWA_A,
EXP-ANV-01-R11__2022-03-11__17-17-40,2023-02-05 14:43:28,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__17-17-40.MP4,0.0,50.685,60.830,29.970,MKWC,BAL,0.0,pound,Behavior,stand,None,overhead,,POINT,44.111,44.111,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__17-17-40.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-11__17-17-40,2023-02-05 14:43:28,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__17-17-40.MP4,0.0,50.685,60.830,29.970,MKWC,BAL,0.0,pound,Behavior,stand,None,overhead,,POINT,45.860,45.860,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__17-17-40.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-11__17-17-40,2023-02-05 14:43:28,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__17-17-40.MP4,0.0,50.685,60.830,29.970,MKWC,BAL,0.0,seqend,Sequence info,opened,None,None,None,POINT,51.338,51.338,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__17-17-40.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-11__18-26-38,2023-02-05 14:53:58,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__18-26-38.MP4,0.0,58.363,60.830,29.970,MKWC,BAL,0.0,seqstart,Sequence info,almendraunknown,,,,POINT,2.153,2.153,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__18-26-38.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-11__18-26-38,2023-02-05 14:53:58,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__18-26-38.MP4,0.0,58.363,60.830,29.970,MKWC,BAL,0.0,hammerstone,Sequence info,onanvil,None,None,e_onanvil,POINT,5.403,5.403,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__18-26-38.MP4,NA,NA,,,DWA_A,
EXP-ANV-01-R11__2022-03-11__18-26-38,2023-02-05 14:53:58,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__18-26-38.MP4,0.0,58.363,60.830,29.970,MKWC,BAL,0.0,pound,Behavior,stand,None,overhead,,POINT,6.402,6.402,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__18-26-38.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-11__18-26-38,2023-02-05 14:53:58,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__18-26-38.MP4,0.0,58.363,60.830,29.970,MKWC,BAL,0.0,reposit,Behavior,hammer,,,,POINT,9.654,9.654,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__18-26-38.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-11__18-26-38,2023-02-05 14:53:58,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__18-26-38.MP4,0.0,58.363,60.830,29.970,MKWC,BAL,0.0,pound,Behavior,stand,None,overhead,,POINT,10.652,10.652,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__18-26-38.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-11__18-26-38,2023-02-05 14:53:58,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__18-26-38.MP4,0.0,58.363,60.830,29.970,MKWC,BAL,0.0,reposit,Behavior,item,,,,POINT,13.155,13.155,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__18-26-38.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-11__18-26-38,2023-02-05 14:53:58,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__18-26-38.MP4,0.0,58.363,60.830,29.970,MKWC,BAL,0.0,pound,Behavior,stand,None,None,,POINT,14.902,14.902,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__18-26-38.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-11__18-26-38,2023-02-05 14:53:58,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__18-26-38.MP4,0.0,58.363,60.830,29.970,MKWC,BAL,0.0,seqend,Sequence info,opened,None,None,None,POINT,17.902,17.902,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__18-26-38.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-11__18-26-38,2023-02-05 14:53:58,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__18-26-38.MP4,0.0,58.363,60.830,29.970,MKWC,BAL,0.0,seqstart,Sequence info,almendrabrown,,,,POINT,50.861,50.861,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__18-26-38.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-11__18-26-38,2023-02-05 14:53:58,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__18-26-38.MP4,0.0,58.363,60.830,29.970,MKWC,BAL,0.0,hammerstone,Sequence info,onanvil,None,None,None,POINT,51.860,51.860,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__18-26-38.MP4,NA,NA,,,DWA_A,
EXP-ANV-01-R11__2022-03-11__18-26-38,2023-02-05 14:53:58,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__18-26-38.MP4,0.0,58.363,60.830,29.970,MKWC,BAL,0.0,pound,Behavior,stand,None,overhead,,POINT,53.361,53.361,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__18-26-38.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-11__18-26-38,2023-02-05 14:53:58,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__18-26-38.MP4,0.0,58.363,60.830,29.970,MKWC,BAL,0.0,pound,Behavior,stand,1foot,overhead,,POINT,55.112,55.112,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__18-26-38.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-11__18-26-38,2023-02-05 14:53:58,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__18-26-38.MP4,0.0,58.363,60.830,29.970,MKWC,BAL,0.0,pound,Behavior,stand,None,overhead,,POINT,56.861,56.861,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__18-26-38.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-11__18-26-38,2023-02-05 14:53:58,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__18-26-38.MP4,0.0,58.363,60.830,29.970,MKWC,BAL,0.0,pound,Behavior,stand,None,overhead,,POINT,58.361,58.361,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__18-26-38.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-11__18-26-38,2023-02-05 14:53:58,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__18-26-38.MP4,0.0,58.363,60.830,29.970,MKWC,BAL,0.0,pound,Behavior,stand,None,overhead,,POINT,60.163,60.163,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__18-26-38.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-11__18-26-38,2023-02-05 14:53:58,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__18-26-38.MP4,0.0,58.363,60.830,29.970,MKWC,BAL,0.0,seqend,Sequence info,None,None,None,None,POINT,60.516,60.516,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-11__18-26-38.MP4,NA,NA,,,success missed,
EXP-ANV-01-R11__2022-03-13__08-37-59,2023-02-05 15:01:44,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-13__08-37-59.MP4,0.0,18.260,60.860,29.970,MKWC,SPT,0.0,seqstart,Sequence info,almendragreen,,,,POINT,0.000,0.000,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-13__08-37-59.MP4,NA,NA,,,maybe SPT?,
EXP-ANV-01-R11__2022-03-13__08-37-59,2023-02-05 15:01:44,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-13__08-37-59.MP4,0.0,18.260,60.860,29.970,MKWC,SPT,0.0,hammerstone,Sequence info,inhand,None,None,e_onanvil,POINT,0.403,0.403,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-13__08-37-59.MP4,NA,NA,,,DWA_A,
EXP-ANV-01-R11__2022-03-13__08-37-59,2023-02-05 15:01:44,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-13__08-37-59.MP4,0.0,18.260,60.860,29.970,MKWC,SPT,0.0,pound,Behavior,crouch,None,None,,POINT,1.152,1.152,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-13__08-37-59.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-13__08-37-59,2023-02-05 15:01:44,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-13__08-37-59.MP4,0.0,18.260,60.860,29.970,MKWC,SPT,0.0,pound,Behavior,crouch,None,None,,POINT,2.902,2.902,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-13__08-37-59.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-13__08-37-59,2023-02-05 15:01:44,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-13__08-37-59.MP4,0.0,18.260,60.860,29.970,MKWC,SPT,0.0,pound,Behavior,crouch,None,None,,POINT,3.902,3.902,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-13__08-37-59.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-13__08-37-59,2023-02-05 15:01:44,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-13__08-37-59.MP4,0.0,18.260,60.860,29.970,MKWC,SPT,0.0,pound,Behavior,crouch,None,None,,POINT,4.902,4.902,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-13__08-37-59.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-13__08-37-59,2023-02-05 15:01:44,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-13__08-37-59.MP4,0.0,18.260,60.860,29.970,MKWC,SPT,0.0,reposit,Behavior,peel,,,,POINT,10.539,10.539,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-13__08-37-59.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-13__08-37-59,2023-02-05 15:01:44,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-13__08-37-59.MP4,0.0,18.260,60.860,29.970,MKWC,SPT,0.0,pound,Behavior,crouch,None,None,,POINT,12.511,12.511,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-13__08-37-59.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-13__08-37-59,2023-02-05 15:01:44,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-13__08-37-59.MP4,0.0,18.260,60.860,29.970,MKWC,SPT,0.0,pound,Behavior,crouch,None,None,,POINT,14.260,14.260,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-13__08-37-59.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-13__08-37-59,2023-02-05 15:01:44,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-13__08-37-59.MP4,0.0,18.260,60.860,29.970,MKWC,SPT,0.0,seqend,Sequence info,opened,None,None,None,POINT,18.260,18.260,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-13__08-37-59.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-13__08-39-06,2023-02-05 15:09:01,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-13__08-39-06.MP4,0.0,3.592,60.860,29.970,MKWC,SPT,0.0,seqstart,Sequence info,almendragreen,,,,POINT,0.060,0.060,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-13__08-39-06.MP4,NA,NA,,,maybe SPT?,
EXP-ANV-01-R11__2022-03-13__08-39-06,2023-02-05 15:09:01,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-13__08-39-06.MP4,0.0,3.592,60.860,29.970,MKWC,SPT,0.0,pound,Behavior,crouch,None,None,,POINT,0.152,0.152,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-13__08-39-06.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-13__08-39-06,2023-02-05 15:09:01,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-13__08-39-06.MP4,0.0,3.592,60.860,29.970,MKWC,SPT,0.0,hammerstone,Sequence info,inhand,None,None,e_onanvil,POINT,1.401,1.401,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-13__08-39-06.MP4,NA,NA,,,DWA_A,
EXP-ANV-01-R11__2022-03-13__08-39-06,2023-02-05 15:09:01,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-13__08-39-06.MP4,0.0,3.592,60.860,29.970,MKWC,SPT,0.0,pound,Behavior,crouch,None,None,,POINT,1.402,1.402,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-13__08-39-06.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-13__08-39-06,2023-02-05 15:09:01,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-13__08-39-06.MP4,0.0,3.592,60.860,29.970,MKWC,SPT,0.0,seqend,Sequence info,opened,None,None,None,POINT,3.652,3.652,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-13__08-39-06.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-13__18-14-33,2023-02-05 15:11:33,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-13__18-14-33.MP4,0.0,42.032,60.860,29.970,MKWC,MIC,0.0,seqstart,Sequence info,almendrared,,,,POINT,9.902,9.902,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-13__18-14-33.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-13__18-14-33,2023-02-05 15:11:33,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-13__18-14-33.MP4,0.0,42.032,60.860,29.970,MKWC,MIC,0.0,hammerstone,Sequence info,onanvil,None,None,e_onanvil,POINT,10.903,10.903,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-13__18-14-33.MP4,NA,NA,,,DWA_A,
EXP-ANV-01-R11__2022-03-13__18-14-33,2023-02-05 15:11:33,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-13__18-14-33.MP4,0.0,42.032,60.860,29.970,MKWC,MIC,0.0,pound,Behavior,jump,None,None,,POINT,11.761,11.761,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-03-13__18-14-33.MP4,NA,NA,,,,
